"seller_key","seller_id","seller_city","seller_state","seller_region","total_revenue","seller_segment","seller_lat","seller_lng"
1980,"a2fa0bdc798ee84cdb08281337cf4fb6","florianopolis","SC","South",257.75,"Low Performer",-27.68168782191655,-48.490773516662365
1981,"a3082f442524a1be452e3189e003b361","curitiba","SP","Southeast",205.7,"Low Performer",-25.486783628777115,-49.217558003508486
1982,"a35124e2d763d7ca3fbe3b97d143200f","sao paulo","SP","Southeast",234.5,"Low Performer",-23.601426675448273,-46.644833875540314
1983,"a353b1083c9863d756d9404695016d64","cariacica","ES","Southeast",120.0,"Low Performer",-20.32247630196992,-40.377627770866894
1984,"a35ef466c6fd6d052f5d241240d3c5e2","novo hamburgo","RS","South",569.9,"Medium Performer",-29.682879324211484,-51.16542094148269
1985,"a369d693961cb93b61ca2cc518872a85","sao jose do rio preto","SP","Southeast",2203.0,"Medium Performer",-20.844794690892613,-49.36263006718715
1986,"a36ac007a4d18f865c8d32c3b2402c2d","barueri","SP","Southeast",1359.7800000000002,"Medium Performer",-23.501123941885815,-46.84970162869302
1987,"a36b125ac6d5fdbc7f50de85c9157bdc","ribeirao preto","SP","Southeast",1743.66,"Medium Performer",-21.201064692224886,-47.802366376021745
1988,"a37c340b91cb0169e8b029db6440fba2","sao paulo","SP","Southeast",345.0,"Low Performer",-23.687366153961626,-46.64044939164154
1989,"a3a38f4affed601eb87a97788c949667","joinville","SC","South",26068.660000000113,"High Performer",-26.28730662064822,-48.8518015892504
1990,"a3b0df0065e264a91b7bbf5f844af5cd","sao bernardo do capo","SP","Southeast",186.69,"Low Performer",-23.71964586603909,-46.5475254638554
1991,"a3b42d266fa8afc874b909422ce88582","orlandia","SP","Southeast",139.9,"Low Performer",-20.716823599737296,-47.87953500680894
1992,"a3dd39f583bc80bd8c5901c95878921e","salvador","BA","Northeast",4290.349999999999,"High Performer",-12.901987911198415,-38.40540238991362
1993,"a3e9a2c700480d9bb01fba070ba80a0e","ibitinga","SP","Southeast",13012.8,"High Performer",-21.757320637712766,-48.82974353343713
1994,"a3f0b55de503387383c7b1de3ad7f678","curitiba","PR","South",4348.400000000001,"High Performer",-25.394747235498826,-49.344437579806964
1995,"a3fa18b3f688ec0fca3eb8bfcbd2d5b3","sa╠âo paulo","SP","Southeast",23.9,"Low Performer",-23.60298171671886,-46.683338148844896
1996,"a414555ce331b8c8aea4a9cb8395194d","sao paulo","SP","Southeast",1400.96,"Medium Performer",-23.52823824493555,-46.54152974201263
1997,"a416b6a846a11724393025641d4edd5e","sao paulo","SP","Southeast",24698.310000000005,"High Performer",-23.515977900238095,-46.54737185794935
1998,"a420f60ff1aa9acc80d0e42959f2b313","sao paulo","SP","Southeast",7295.299999999999,"High Performer",-23.484769700217907,-46.73414273203397
1999,"a425f92c199eb576938df686728acd20","curitiba","PR","South",1165.8,"Medium Performer",-25.490559269496057,-49.3020273557388
2000,"a435b009cd956ea60748b5cfbddf2e24","franca","SP","Southeast",361.18,"Low Performer",-20.536613759556865,-47.433583875541835
2001,"a44fb5a447105f8469bdf16bf9159f25","porto alegre","RS","South",3706.1000000000004,"Medium Performer",-30.111750866550842,-51.24389587828227
2002,"a45314082d50d578a4721c9787ce09ab","mirassol","SP","Southeast",424.9,"Low Performer",-20.814771998995376,-49.50692752488185
2003,"a45765f8afb1e594b22bf9e974b46765","sao paulo","SP","Southeast",79.99,"Low Performer",-23.475647989606816,-46.6243233037533
2004,"a478c7961d6a992065b24e63b366f90b","blumenau","SC","South",1094.6,"Medium Performer",-26.918216834656107,-49.09395375152906
2005,"a49928bcdf77c55c6d6e05e09a9b4ca5","sao paulo","SP","Southeast",8127.499999999985,"High Performer",-23.536603102561827,-46.61093956663343
2006,"a4b6b9b992b46e9ef863637af96e04bc","florianopolis","SC","South",4444.0,"High Performer",-27.592213711847208,-48.59546881743506
2007,"a4b8d97cd5d3674eeff96abc99d8ed67","sumare","SP","Southeast",214.08,"Low Performer",-22.80928036371711,-47.226570221333034
2008,"a4bd6e9adf39b63f43dc545d3ca1f53d","rio de janeiro","RJ","Southeast",1698.69,"Medium Performer",-22.835828487618866,-43.27614378416552
2009,"a4e634166243bbb3a13fa584463fa468","osasco","SP","Southeast",155.55,"Low Performer",-23.50655625612318,-46.772058721455856
2010,"a4fc6eadaff1576af888509a53420f6a","sao caetano do sul","SP","Southeast",100.86,"Low Performer",-23.639014704435137,-46.55693757893049
2011,"a513150f33f99a06569e9cd5c4bb889b","sao paulo","SP","Southeast",677.0,"Medium Performer",-23.580974143098487,-46.61831033162643
2012,"a5259c149128e82c9d6d46e0c1c812bb","ji parana","RO","North",1182.26,"Medium Performer",-10.877222238932791,-61.95841508458224
2013,"a53f60f05f822b5c621a50ff6a5cb362","uberlandia","MG","Southeast",283.6,"Low Performer",-18.873998221431012,-48.27413981278631
2014,"a56a8043ebf66e42119618fb8cf232c6","joinville","SC","South",83.0,"Low Performer",-26.25131621441018,-48.87083438138223
2015,"a56e351445e5863fc8960640ba9190c7","itajai","SC","South",562.02,"Medium Performer",-26.93935158546252,-48.63936784351653
2016,"a5a1bfcf728ab0e19182959cf0771ee4","socorro","SP","Southeast",1633.2600000000004,"Medium Performer",-22.596373040143572,-46.50720671996105
2017,"a5bff0f43eb51f0cad7c37fac7244c8a","sao paulo","SP","Southeast",356.0,"Low Performer",-23.721614977225546,-46.70178250029261
2018,"a5cba26a62b8b4d0145b68b841e62e7f","campo mourao","PR","South",14737.84,"High Performer",-24.03407848867965,-52.37564132582676
2019,"a5dd1946fb63ada8bcaa0c9cd8f11e22","caruaru","PE","Northeast",199.85,"Low Performer",-8.285687286216563,-35.966465993202384
2020,"a5ff20ff766e7f50bd5066f33da14413","sao paulo","SP","Southeast",51.589999999999996,"Low Performer",-23.592234893589836,-46.736414231417946
2021,"a61cc04793308395a840807104365121","jarinu","SP","Southeast",14.63,"Low Performer",-23.096492254601642,-46.71792466026417
2022,"a63bfbaa882c8f4542891b4e2246cc7f","niteroi","RJ","Southeast",6772.0,"High Performer",-22.94115559665642,-43.04313417662492
2023,"a64e44665225d19dfc0277eeeaaccc57","sao paulo","SP","Southeast",335.0,"Low Performer",-21.874288279503787,-51.84496960410868
2024,"a663d9c3797e90eac99ff60939416a56","sao paulo","SP","Southeast",235.0,"Low Performer",-23.58654972414457,-46.488694256580914
2025,"a673821011d0cec28146ea42f5ab767f","sao paulo","SP","Southeast",12989.349999999973,"High Performer",-23.490663503446214,-46.47631091396907
2026,"a67780aba9dd436e7ac0aa1f889e73ec","presidente prudente","SP","Southeast",863.0,"Medium Performer",-22.112262423842854,-51.42117966623061
2027,"a69aa24cec11168e7e39a3fbc727e925","carapicuiba","SP","Southeast",105.97,"Low Performer",-23.55551845084748,-46.82833863237432
2028,"a6bd7d1ccdac48c6b33b28596b7eb122","mamanguape","PB","Northeast",14368.61,"High Performer",-6.837168594957801,-35.126887193067326
2029,"a6fe7de3d16f6149ffe280349a8535a0","franca","SP","Southeast",2844.9000000000024,"Medium Performer",-20.52861928433883,-47.38740999652927
2030,"a70e9066dbfd10b6b97a3f54a1356762","mandaguari","PR","South",858.0,"Medium Performer",-23.52211658938186,-51.677663357935636
2031,"a72c2f59332659e361d647515c698798","flores da cunha","RS","South",663.9,"Medium Performer",-29.035257065411397,-51.18315454628768
2032,"a72f15980dc3e9bfd1a49ac9b2f3af65","marilia","SP","Southeast",89.9,"Low Performer",-22.15880124499384,-49.96150594898238
2033,"a7a9b880c49781da66651ccf4ba9ac38","itirapina","SP","Southeast",307.6,"Low Performer",-22.252002596014556,-47.8154311245141
2034,"a7b7354cc588f7566a848bcbb1ce3d96","sao paulo","SP","Southeast",79.8,"Low Performer",-23.53616739991495,-46.64754185786534
2035,"a7c53f6b3b61adbdaa99dda97e8cbd56","barretos","SP","Southeast",99.0,"Low Performer",-20.556279636011347,-48.57186491314685
2036,"a7c88262832dfc683781d6a421edefae","mogi das cruzes","SP","Southeast",1520.0,"Medium Performer",-23.522840094345344,-46.1955458411618
2037,"a7d0f8dd44f57ef6de7f7f02e3d82630","sao paulo","SP","Southeast",73.78999999999999,"Low Performer",-23.584994977556416,-46.55588386129489
2038,"a7dc4098e4da6e41b426269d12ae7e91","sao paulo","SP","Southeast",348.0,"Low Performer",-23.663567055703336,-46.655173730691466
2039,"a7ecf689b40a44361e259b28939023e4","vila velha","ES","Southeast",389.0,"Low Performer",-20.37128036966109,-40.307218377607995
2040,"a7f13822ceb966b076af67121f87b063","itaquaquecetuba","SP","Southeast",11360.029999999984,"High Performer",-23.486111454662215,-46.366720765317105
2041,"a806a4bb063ea7ca6d374eafa50a6058","serra","ES","Southeast",294.4,"Low Performer",-20.22398020791205,-40.27581852168545
2042,"a81466620e46a6970b22ef40379fdfc9","sao ludgero","SC","South",321.8,"Low Performer",-28.329381712771756,-49.176644834659655
2043,"a8739afb32aaa45e01815ca76f76f54b","sao bernardo do campo","SP","Southeast",260.85999999999996,"Low Performer",-23.725231104378484,-46.58203502122138
2044,"a888faf2d1baececa6baf9c3d603ee1f","umuarama","PR","South",17570.799999999992,"High Performer",-23.759415570984828,-53.29278370090017
2045,"a89e143d5211473ae18db9577ee34b64","limeira","SP","Southeast",140.0,"Low Performer",-22.5659647615925,-47.383806032359345
2046,"a90a5da8b09e44264a177c0374a5ac87","ponta grossa","PR","South",74.69999999999999,"Low Performer",-25.094349162546607,-50.16088307377579
2047,"a938325a4b357fd23a6a4d5bb126408e","nilopolis","RJ","Southeast",3152.0,"Medium Performer",-22.81662825484204,-43.41632496803763
2048,"a9415cf907dfa12f9ed18693244f5329","prados","MG","Southeast",105.0,"Low Performer",-21.05906715090505,-44.083411637917365
2049,"a99504ac23ed125aaf5302af6cc30af9","batatais","SP","Southeast",978.0,"Medium Performer",-20.89283207700589,-47.58503975145971
2050,"a9ae440659f48b7849df83e82734150b","santo andre","SP","Southeast",285.0,"Low Performer",-23.659363636440858,-46.523183340521726
2051,"a9b533a26e898b12e8b8d4c07279bf4d","rio de janeiro","RJ","Southeast",119.6,"Low Performer",-22.843286137769404,-43.343444318193725
2052,"aa17b35ce4de7b565be3249ba838944f","jundiai","SP","Southeast",79.8,"Low Performer",-23.157994972014652,-46.918199852685866
2053,"aa1eb17b9fdf6dfd546e25c45c7b9235","sao paulo","SP","Southeast",87.99,"Low Performer",-23.62011581915098,-46.699787486896355
2054,"aa2640d851ec322526f1295bbeb20092","sao paulo","SP","Southeast",79.99,"Low Performer",-23.52892113830292,-46.66643724514501
2055,"aa762680c40618316a896838866140ea","curitiba","PR","South",261.0,"Low Performer",-25.399872090209225,-49.240868724359665
2056,"aa8af66c623d7d544dfe4bb85b5ebe3b","betim","MG","Southeast",99.0,"Low Performer",-19.939120614599368,-44.17301724018931
2057,"aac29b1b99776be73c3049939652091d","uberlandia","MG","Southeast",5919.709999999993,"High Performer",-18.924080198164372,-48.24926718659152
2058,"aac51c486b672a9850d59f3e84b1cf88","sao paulo","SP","Southeast",632.9799999999999,"Medium Performer",-23.494196758997607,-46.68293060286366
2059,"aadfe0417e61315688b6bd7043361e25","goiania","GO","Central-West",289.9,"Low Performer",-16.720564633183724,-49.31057114298072
2060,"aae3bfea055532c57fb453ed3ec80b30","santo andre","SP","Southeast",2918.0399999999995,"Medium Performer",-23.641860793712077,-46.50072807238241
2061,"aae5953b9edddf14749c0d65d60eb4b9","belo horizonte","MG","Southeast",173.0,"Low Performer",-19.89826888358225,-43.92056950329572
2062,"aae5e7b457a3c72ee230a47d98fceda5","sao jose dos pinhas","PR","South",386.8,"Low Performer",-25.51900260111036,-49.192980370956334
2063,"aaed1309374718fdd995ee4c58c9dfcd","timbo","SC","South",9187.249999999989,"High Performer",-26.82760329690557,-49.27037623408743
2064,"aafe36600ce604f205b86b5084d3d767","sao jose","SC","South",9191.49999999998,"High Performer",-27.5428797113887,-48.63342614517381
2065,"ab27bbbad5239bc31a34709275a70db4","tatui","SP","Southeast",105.69999999999999,"Low Performer",-23.333791304252223,-47.84745972933328
2066,"ab3e0c171fe84a7ba7de130f19cfb485","colorado","PR","South",623.5400000000001,"Medium Performer",-22.837653869064948,-51.973422045406195
2067,"ab75b89cc49c9ab3160d0c91565a442a","tupa","SP","Southeast",37.98,"Low Performer",-21.943091440035154,-50.51676304094404
2068,"ab91571efab27993ff2f6b36e38055c3","sao paulo","SP","Southeast",76.67999999999999,"Low Performer",-23.647404304204,-46.63657001303734
2069,"ab9db4cf53b08b828b64dccaafc2d9f0","paraiso do sul","RS","South",277.67,"Low Performer",-29.723802873745612,-53.17918716660633
2070,"aba1721a889e04decc910aa13b768ef4","sao paulo","SP","Southeast",13952.3,"High Performer",-23.634607026145602,-46.735881844474896
2071,"abbf6046bbdf1028606a5bc7f00c99e7","xanxere","SC","South",2217.15,"Medium Performer",-26.876415100422584,-52.40399465779401
2072,"abc015ebac1d283a323ca9db35ede4b9","ribeirao preto","SP","Southeast",1017.8,"Medium Performer",-21.15700584776457,-47.82492084329618
2073,"abcd2cb37d46c2c8fb1bf071c859fc5b","cuiaba","MT","Central-West",4662.52,"High Performer",-15.602881623512898,-56.102860617012794
2074,"abe021b01ba992245271b9aa422032df","curitiba","PR","South",6720.0,"High Performer",-25.437577798221536,-49.281917193320346
2075,"abe42c5d03695b4257b5c6cbf4e6784e","rio de janeiro","RJ","Southeast",17159.0,"High Performer",-22.837911776525186,-43.322271046058205
2076,"ac137bac82ffa8548e62bd9d01d2a14f","sao paulo","SP","Southeast",49.6,"Low Performer",-23.53049211554966,-46.55100936501725
2077,"ac1ed5fc15901fbc92920361eb4ab350","sao paulo","SP","Southeast",110.25,"Low Performer",-23.553659985884053,-46.57228291110507
2078,"ac3508719a1d8f5b7614b798f70af136","canoas","RS","South",12775.839999999978,"High Performer",-29.919402974839493,-51.14505892899358
2079,"ac51cac5e20d69ff485a54746488ef48","ribeirao preto","SP","Southeast",759.9,"Medium Performer",-21.20131082333705,-47.7779524735565
2080,"ac6417315ae5da8f9a38ee11de6f7780","aruja","SP","Southeast",788.9,"Medium Performer",-23.396225427258642,-46.324075599173696
2081,"ac9b01377919cdbd2a1bbb8d5837c70b","mogi das cruzes","SP","Southeast",55.9,"Low Performer",-23.513611625675395,-46.18967506489793
2082,"acadd4d36859671cb635527c6c977533","santa rosa de viterbo","SP","Southeast",2381.0,"Medium Performer",-21.483488699983003,-47.368650634851434
2083,"acb6c2ca5c82411c1fdb88d5fd5eb95e","sao paulo","SP","Southeast",404.9899999999999,"Low Performer",-23.551038737265092,-46.541485741974924
2084,"acce39e832338debb07b02385cde5967","contagem","MG","Southeast",4748.100000000001,"High Performer",-19.884069370503447,-44.022421394611506
2085,"ace601496e211a664100321f038f50af","sao paulo","SP","Southeast",165.0,"Low Performer",-23.460094538606647,-46.62462503200484
2086,"aced59e9b31ef866a94f9e7f29d8d418","sao paulo","SP","Southeast",6953.500000000001,"High Performer",-23.54465173322405,-46.57571243111453
2087,"acf974e4d5950ad143a247471b831eb9","caxias do sul","RS","South",158.10000000000002,"Low Performer",-29.116038450057815,-51.12563480510617
2088,"ad14615bdd492b01b0d97922e87cb87f","tubarao","SC","South",8.25,"Low Performer",-28.475921543742647,-49.01172864670753
2089,"ad273c9eb54ecb4532de4bf75bae9e4e","curitiba","PR","South",645.0,"Medium Performer",-25.437577798221536,-49.281917193320346
2090,"ad420dd0c4f92f8af951ac24b86d0cf5","fronteira","MG","Southeast",4705.289999999998,"High Performer",-20.279454990887864,-49.20255148137911
2091,"ad738d3fcf42655ed15c4960b7b6c601","novo hamburgo","RS","South",65.0,"Low Performer",-29.721097437795017,-51.11451402023661
2092,"ad75519a07f039025e83795a4418470f","santa terezinha de goias","GO","Central-West",118.29,"Low Performer",-14.43073368841814,-49.7106029180799
2093,"ad781527c93d00d89a11eecd9dcad7c1","sao jose do rio preto","SP","Southeast",6899.569999999994,"High Performer",-20.819120747840632,-49.379027917410916
2094,"ad87df7699e83b8a91822a4a0b765c3a","jaguariuna","SP","Southeast",309.9,"Low Performer",-22.692948844892886,-46.98287754029339
2095,"ad8ada0ffa993cb1197d102d9ab21a3e","araguari","MG","Southeast",299.9,"Low Performer",-18.642201383387075,-48.17801460034547
2096,"ad8b531ae67582f096925cff5630d0d1","castro","PR","South",208.35000000000002,"Low Performer",-24.79287620819997,-49.99313307387235
2097,"ad97a199236354e53fcd91a5a913e9a2","brusque","SC","South",12448.75,"High Performer",-27.105724111171046,-48.93331822533233
2098,"adbc26658d6c7b4b6219f9d934598091","curitiba","PR","South",11398.399999999994,"High Performer",-25.52787394675076,-49.24112497530738
2099,"adbe70ab2c97442046d393988c8d1d27","maua","SP","Southeast",289.5,"Low Performer",-23.648730193239803,-46.436306740158656
2100,"adcf50477d6a1f5d91bb9d54c4903cb5","claudio","MG","Southeast",848.97,"Medium Performer",-20.437204870234993,-44.76203405975945
2101,"ade45994b717ccee333492330fbf037b","umuarama","PR","South",7196.0,"High Performer",-23.770303882688204,-53.293996444343186
2102,"aded58c8142dedc5494a81f948431fab","rio de janeiro","RJ","Southeast",289.5,"Low Performer",-22.972873846317377,-43.19052130370871
2103,"ae45ad30c2d2e5913094769690a239d2","franca","SP","Southeast",125.9,"Low Performer",-20.52875913617737,-47.411109783856105
2104,"ae45df84722b1d15c5f32b23a095746c","sao paulo","SP","Southeast",823.85,"Medium Performer",-23.541084308411932,-46.58942940175683
2105,"ae7ab174effdead6c241e547e4ca13f0","arapongas","PR","South",2379.6,"Medium Performer",-23.393188641236925,-51.41988497593058
2106,"ae8bfdbf1c2a2a2dee92d799db0a31c6","toledo","PR","South",339.92,"Low Performer",-24.72820752248369,-53.73992779190086
2107,"ae9690c6e8fee182c28c9ff8e11ca52c","sao paulo","SP","Southeast",47.4,"Low Performer",-23.64352701824689,-46.66280936272233
2108,"aeb36d67f1414f234d42a29e27cf1f17","santo andre","SP","Southeast",3263.8,"Medium Performer",-23.665535515458636,-46.549114970194566
2109,"aec99834ab5d38ead22766ada8497e87","colombo","PR","South",459.0,"Medium Performer",-25.330174322304927,-49.14948338931647
2110,"af3ef48d0e13835e529c29ac573c63e5","araraquara","SP","Southeast",1405.63,"Medium Performer",-21.772225708483816,-48.180222226584
